# Source data for Extended Data Figure 1,
,
# Extended Data Figure 1a: GALA-V delay resolution function,
# Freq Array: 6000 8500 10400 13300,
# Effective BW = 2685.12,
# GCM of Frq. Intvl= 100 [MHz],
# Ambguity = 10 [nsec],
# Columns are delay in nanoseconds and amplitude,
,
-11.1877,0.0116323
-11.1816,0.0110605
-11.1755,0.0107486
-11.1694,0.0107836
-11.1633,0.0111977
-11.1572,0.0119571
-11.1511,0.0129799
-11.145,0.0141669
-11.1389,0.0154229
-11.1328,0.0166667
-11.1267,0.0178319
-11.1206,0.0188661
-11.1145,0.0197292
-11.1084,0.0203915
-11.1023,0.0208332
-11.0962,0.0210433
-11.0901,0.0210195
-11.084,0.0207676
-11.0779,0.0203014
-11.0718,0.0196424
-11.0657,0.0188198
-11.0596,0.0178702
-11.0535,0.0168375
-11.0474,0.0157719
-11.0413,0.0147296
-11.0352,0.0137693
-11.0291,0.0129479
-11.0229,0.0123125
-11.0168,0.0118906
-11.0107,0.0116821
-11.0046,0.0116578
-10.9985,0.0117662
-10.9924,0.0119453
-10.9863,0.0121333
-10.9802,0.0122763
-10.9741,0.0123316
-10.968,0.0122685
-10.9619,0.0120679
-10.9558,0.0117215
-10.9497,0.0112304
-10.9436,0.010605
-10.9375,0.00986393
-10.9314,0.00903497
-10.9253,0.00815538
-10.9192,0.00727384
-10.9131,0.00645283
-10.907,0.00576913
-10.9009,0.00530525
-10.8948,0.00512257
-10.8887,0.00522506
-10.8826,0.00555144
-10.8765,0.00600844
-10.8704,0.00650763
-10.8643,0.00698082
-10.8582,0.00738019
-10.8521,0.007674
-10.8459,0.00784261
-10.8398,0.00787563
-10.8337,0.00777003
-10.8276,0.0075288
-10.8215,0.00715995
-10.8154,0.00667568
-10.8093,0.00609165
-10.8032,0.00542627
-10.7971,0.00470006
-10.791,0.00393511
-10.7849,0.00315472
-10.7788,0.00238368
-10.7727,0.00165083
-10.7666,0.0010025
-10.7605,0.000582123
-10.7544,0.000686874
-10.7483,0.00105507
-10.7422,0.00140507
-10.7361,0.00167368
-10.73,0.00184427
-10.7239,0.00191267
-10.7178,0.00188071
-10.7117,0.00175433
