pl_name,hostname,default_flag,soltype,disc_year,discoverymethod,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,pl_insol,pl_rade,pl_radeerr1,pl_radeerr2,pl_radj,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_rad,st_mass,st_met,st_meterr1,st_meterr2,st_age,st_logg,sy_dist,pl_refname,st_refname,disc_refname
"Kepler-1477 b","Kepler-1477",1,"Published Confirmed",2016,"Transit",11.55530021000,,,,,1.18000000,0.09000000,-0.09000000,0.10527255,,,,,,,,5100.00,78.06,-73.51,0.780000,0.810000,-0.0600,0.1580,-0.1660,4.6800,4.580000,680.82800000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1478 b","Kepler-1478",1,"Published Confirmed",2016,"Transit",26.08405940000,,,,,1.73000000,0.47000000,-0.19000000,0.15434026,,,,,,,,5904.00,102.51,-137.72,1.060000,1.040000,0.0300,0.1360,-0.1780,3.9800,4.410000,1845.58000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1696 b","Kepler-1696",1,"Published Confirmed",2020,"Transit",65.94090000000,,,,,2.80982017,,,0.25067537,,,,,,,,5712.00,122.00,-122.00,1.198110,1.020000,,,,,4.289680,1506.36000000,"<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>","<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>","<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>"
"Kepler-1479 b","Kepler-1479",1,"Published Confirmed",2016,"Transit",14.53261362000,,,,,1.83000000,0.30000000,-0.16000000,0.16326166,,,,,,,,5796.00,74.44,-79.45,0.980000,0.990000,-0.0200,0.1430,-0.1870,4.2700,4.450000,728.66800000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1480 b","Kepler-1480",1,"Published Confirmed",2016,"Transit",22.12679948000,,,,,1.67000000,0.11000000,-0.08000000,0.14898742,,,,,,,,5156.00,61.41,-70.65,0.810000,0.850000,0.0700,0.1460,-0.1550,4.7900,4.560000,500.89200000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1481 b","Kepler-1481",1,"Published Confirmed",2016,"Transit",5.94220998000,,,,,1.23000000,0.08000000,-0.06000000,0.10973325,,,,,,,,4908.00,52.54,-65.82,0.750000,0.800000,0.0400,0.1520,-0.1610,3.8900,4.600000,459.07600000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1997 b","Kepler-1997",1,"Kepler Project Candidate (q1_q17_dr25_koi)",2023,"Transit",26.75758660000,0.1815000000,0.000000,660.00,44.8600,2.28000000,0.72000000,-0.28000000,0.20340833,,,,,,,,6215.00,194.00,-259.00,1.052000,1.111000,-0.0600,0.2500,-0.3500,,4.440000,1502.34000000,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...28V/abstract target=ref>Valizadegan et al. 2023</a>"
"Kepler-1483 b","Kepler-1483",1,"Published Confirmed",2016,"Transit",9.50851560000,,,,,1.52000000,0.66000000,-0.30000000,0.13560532,,,,,,,,6337.00,208.71,-223.77,1.400000,1.250000,0.0400,0.1320,-0.1590,2.4000,4.240000,1273.78000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1918 b","Kepler-1918",1,"Published Confirmed",2021,"Transit",47.05640030000,,,,,2.29763023,,,0.20498119,,,,,,,,5889.00,186.00,-206.00,0.924000,0.967000,-0.1600,0.3000,-0.3000,,4.492000,1030.11000000,"<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>"
"Kepler-545 b","Kepler-545",1,"Published Confirmed",2016,"Transit",13.24934059000,,,,,2.69000000,0.30000000,-0.21000000,0.23998573,,,,,,,,5882.00,77.41,-64.41,1.070000,1.040000,0.0300,0.0900,-0.0890,4.4700,4.390000,818.00100000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1484 b","Kepler-1484",1,"Published Confirmed",2016,"Transit",30.45491360000,,,,,2.11000000,0.30000000,-0.22000000,0.18824159,,,,,,,,5730.00,204.01,-127.90,0.920000,0.940000,-0.1700,0.1810,-0.2120,3.9800,4.490000,2879.83000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1919 b","Kepler-1919",1,"Published Confirmed",2021,"Transit",37.88660049000,,,,,2.62390658,,,0.23408967,,,,,,,,5513.00,166.00,-166.00,0.818000,0.868000,-0.1600,0.3000,-0.3000,,4.551000,1177.53000000,"<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>"
"Kepler-312 b","Kepler-312",1,"Published Confirmed",2014,"Transit",1.77241900000,0.0310000000,,,,1.29000000,0.25000000,-0.25000000,0.11500000,,,,,,,,6115.00,100.00,-100.00,1.467000,,,,,,4.191000,797.72000000,"<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>"
"Kepler-1485 b","Kepler-1485",1,"Published Confirmed",2016,"Transit",19.91577250000,,,,,1.47000000,0.24000000,-0.14000000,0.13114462,,,,,,,,6087.00,92.28,-89.44,1.120000,1.110000,0.0200,0.0800,-0.0830,2.5100,4.390000,615.66000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1486 b","Kepler-1486",1,"Published Confirmed",2016,"Transit",54.64957590000,,,,,2.32000000,0.58000000,-0.29000000,0.20697654,,,,,,,,5965.00,147.55,-160.68,1.120000,1.080000,0.0600,0.1380,-0.1410,3.5500,4.380000,1769.14000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-920 c","Kepler-920",1,"Published Confirmed",2016,"Transit",100.82741130000,,,,,3.80000000,0.58000000,-0.28000000,0.33901329,,,,,,,,5403.00,62.18,-59.44,0.850000,0.890000,0.0000,0.1470,-0.1910,4.3700,4.540000,1001.68000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-239 b","Kepler-239",1,"Published Confirmed",2014,"Transit",11.76305100000,0.0950000000,,,,2.33000000,0.15000000,-0.15000000,0.20800000,,,,,,,,4914.00,100.00,-100.00,0.763000,,,,,,4.583000,648.10900000,"<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>"
"Kepler-1487 b","Kepler-1487",1,"Published Confirmed",2016,"Transit",7.31946363000,,,,,2.13000000,0.85000000,-0.45000000,0.19002587,,,,,,,,6541.00,230.55,-190.33,1.630000,1.380000,0.0400,0.1310,-0.1530,1.9500,4.160000,1014.62000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1487 c","Kepler-1487",1,"Kepler Project Candidate (q1_q17_dr25_koi)",2023,"Transit",35.80071120000,0.2588000000,0.000000,991.00,227.6800,7.97000000,1.39000000,-2.77000000,0.71103700,,,,,,,,5745.00,86.00,-77.00,3.955000,1.801000,0.4000,0.0500,-0.1500,,3.499000,1014.62000000,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...28V/abstract target=ref>Valizadegan et al. 2023</a>"
"Kepler-1984 b","Kepler-1984",1,"Kepler Project Candidate (q1_q17_dr25_koi)",2023,"Transit",1.99281233900,0.0238000000,0.000000,675.00,48.8200,6.81000000,0.75000000,-0.90000000,0.60754855,,,,,,,,3638.00,72.00,-87.00,0.420000,0.450000,-0.1400,0.1500,-0.1500,,4.844000,,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...28V/abstract target=ref>Valizadegan et al. 2023</a>"
"Kepler-581 b","Kepler-581",1,"Published Confirmed",2016,"Transit",40.60698210000,,,,,2.63000000,0.56000000,-0.29000000,0.23463288,,,,,,,,5772.00,199.71,-191.78,1.000000,1.000000,0.0300,0.1300,-0.1540,4.0700,4.440000,703.75800000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1488 b","Kepler-1488",1,"Published Confirmed",2016,"Transit",39.81899320000,,,,,1.86000000,0.42000000,-0.37000000,0.16593809,,,,,,,,5820.00,71.05,-62.23,1.310000,1.050000,0.0600,0.0930,-0.0730,6.9200,4.220000,905.82500000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1488 c","Kepler-1488",1,"Published Confirmed",2021,"Transit",6.15826988200,,,,,1.65156749,,,0.14734324,,,,,,,,5710.00,114.00,-91.00,1.524000,1.003000,0.0000,0.1500,-0.1500,,4.073000,905.82500000,"<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>"
"Kepler-1489 b","Kepler-1489",1,"Published Confirmed",2016,"Transit",82.29475100000,,,,,1.77000000,0.23000000,-0.18000000,0.15790882,,,,,,,,5655.00,76.91,-64.04,0.900000,0.930000,-0.1300,0.1740,-0.1920,4.0700,4.510000,1283.05000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1490 b","Kepler-1490",1,"Published Confirmed",2016,"Transit",92.43629730000,,,,,3.04000000,0.37000000,-0.63000000,0.27121063,,,,,,,,5515.00,193.53,-190.47,0.870000,0.900000,-0.0800,0.1560,-0.1790,4.5700,4.520000,862.92000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1491 b","Kepler-1491",1,"Published Confirmed",2016,"Transit",16.58617620000,,,,,1.51000000,0.35000000,-0.14000000,0.13471318,,,,,,,,5728.00,84.52,-115.34,0.990000,1.000000,0.0600,0.1330,-0.1490,4.5700,4.450000,2065.59000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1492 b","Kepler-1492",1,"Published Confirmed",2016,"Transit",16.75255007000,,,,,1.49000000,0.28000000,-0.16000000,0.13292890,,,,,,,,4712.00,54.27,-72.63,0.720000,0.770000,0.0600,0.1480,-0.1790,2.8200,4.620000,331.55300000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1493 b","Kepler-1493",1,"Published Confirmed",2016,"Transit",15.02179830000,,,,,1.41000000,0.27000000,-0.23000000,0.12579177,,,,,,,,5863.00,78.69,-82.85,1.290000,1.060000,0.0600,0.0940,-0.0710,6.4600,4.240000,555.05100000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1494 b","Kepler-1494",1,"Published Confirmed",2016,"Transit",91.08048200000,,,,,3.07000000,0.46000000,-0.57000000,0.27388706,,,,,,,,5659.00,86.94,-107.31,0.940000,0.960000,0.0100,0.1500,-0.1820,4.3700,4.480000,1285.48000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-1495 b","Kepler-1495",1,"Published Confirmed",2016,"Transit",85.27325600000,,,,,2.94000000,0.72000000,-0.32000000,0.26228923,,,,,,,,5831.00,90.97,-139.38,1.040000,1.030000,0.0600,0.1330,-0.1460,4.1700,4.420000,1355.54000000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-315 c","Kepler-315",1,"Published Confirmed",2014,"Transit",265.46933500000,0.7910000000,,,,4.15000000,0.96000000,-0.96000000,0.37000000,,,,,,,,5796.00,108.00,-108.00,1.037000,,,,,,4.377000,1160.63000000,"<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>"
"Kepler-1920 b","Kepler-1920",1,"Published Confirmed",2021,"Transit",30.25410080000,,,,,2.95415848,,,0.26355282,,,,,,,,6277.00,170.00,-208.00,1.161000,1.239000,0.2100,0.2000,-0.3000,,4.402000,885.91300000,"<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>"
"Kepler-1921 b","Kepler-1921",1,"Published Confirmed",2021,"Transit",20.03479958000,,,,,2.89459458,,,0.25823888,,,,,,,,6120.00,195.00,-217.00,2.000000,1.251000,0.0200,0.2500,-0.3000,,3.934000,928.98900000,"<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>"
"Kepler-1921 c","Kepler-1921",1,"Kepler Project Candidate (q1_q17_dr25_koi)",2023,"Transit",3.15722086000,0.0454000000,0.000000,1791.00,2436.4700,1.41000000,0.33000000,-0.57000000,0.12579199,,,,,,,,6120.00,195.00,-217.00,2.000000,1.251000,0.0200,0.2500,-0.3000,,3.934000,928.98900000,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...28V/abstract target=ref>Valizadegan et al. 2023</a>"
